No.,Time,Source,Destination,Protocol,Length,Info
7755,0.549801,192.168.1.10,192.168.1.40,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
7756,0.549933,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=3973 Ack=5603 Win=8118 Len=0
7757,0.549933,192.168.1.10,192.168.1.30,CIP CM,136,Unconnected Send: 'HMI_PLANT_AUTO' - Service (0x4d)
7758,0.550067,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=10913 Ack=12125 Win=8110 Len=0
7759,0.550153,192.168.1.40,239.192.5.255,CIP I/O,98,"Connection: ID=0x00698000, SEQ=0054038805"
7760,0.550667,192.168.1.60,192.168.1.20,CIP I/O,86,"Connection: ID=0x00F7464A, SEQ=0045398849"
7761,0.550861,192.168.1.20,192.168.1.30,CIP,104,Success: 'P2_P2078_AUTOINP' - Service (0x4d)
7762,0.550863,192.168.1.60,192.168.1.200,CIP,594,Success: Class (0xb2) - Service (0x4c)
7763,0.550864,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
7764,0.550951,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=12189 Ack=10667 Win=8142 Len=0
7765,0.550951,192.168.1.20,192.168.1.30,CIP,146,Success: 'HMI_FIT201' - Service (0x4c)
7766,0.550952,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=5261 Ack=6371 Win=8098 Len=0
7767,0.551057,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=12189 Ack=10759 Win=8050 Len=0
7768,0.551481,192.168.1.200,192.168.1.60,CIP,108,Class (0xb2) - Service (0x4c)
7769,0.551585,192.168.1.60,192.168.1.200,TCP,60,44818  >  5027 [ACK] Seq=13013 Ack=1405 Win=8138 Len=0
7770,0.551585,192.168.1.10,192.168.1.50,CIP I/O,86,"Connection: ID=0x011748B5, SEQ=0007618246"
7771,0.551658,192.168.1.30,192.168.1.20,CIP,144,Success: 'HMI_LIT301' - Service (0x4c)
7772,0.551769,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=7379 Ack=9779 Win=8102 Len=0
7773,0.551769,192.168.1.30,239.192.4.191,CIP I/O,98,"Connection: ID=0x00769ECB, SEQ=0063280793"
7774,0.55177,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT501' - Service (0x4c)
7775,0.551852,192.168.1.30,192.168.1.20,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
7776,0.551852,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT502' - Service (0x4c)
7777,0.551853,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=9983 Ack=14401 Win=8102 Len=0
7778,0.551853,192.168.1.50,239.192.7.63,CIP I/O,98,"Connection: ID=0x001780AC, SEQ=0007751686"
7779,0.551853,192.168.1.30,192.168.1.20,CIP,116,Success: 'HMI_MV301' - Service (0x4c)
7780,0.552003,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT503' - Service (0x4c)
7781,0.552005,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=7379 Ack=9877 Win=8094 Len=0
7782,0.552005,192.168.1.30,192.168.1.40,CIP,116,Success: 'HMI_MV302' - Service (0x4c)
7783,0.552005,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=9983 Ack=14491 Win=8012 Len=0
7784,0.552104,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=7379 Ack=9939 Win=8032 Len=0
7785,0.552104,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
7786,0.552105,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=9983 Ack=14581 Win=7922 Len=0
7787,0.552105,192.168.1.30,192.168.1.40,CIP,148,Success: 'HMI_P301' - Service (0x4c)
7788,0.552105,192.168.1.40,192.168.1.30,TCP,60,55874  >  44818 [ACK] Seq=3885 Ack=5535 Win=8130 Len=0
7789,0.552234,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14109 Ack=10191 Win=8142 Len=0
7790,0.552234,192.168.1.40,192.168.1.30,TCP,60,55874  >  44818 [ACK] Seq=3885 Ack=5629 Win=8098 Len=0
7791,0.552234,192.168.1.50,192.168.1.40,CIP,128,'HMI_RO_HPP_SD' - Service (0x4d)
7792,0.552378,192.168.1.40,192.168.1.50,TCP,60,44818  >  58830 [ACK] Seq=6643 Ack=6525 Win=8118 Len=0
7793,0.552378,192.168.1.30,192.168.1.10,CIP,138,Success: 'HMI_LIT301' - Service (0x4c)
7794,0.552378,192.168.1.30,192.168.1.10,CIP,98,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
7795,0.552515,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=12125 Ack=10997 Win=8108 Len=0
7796,0.552515,192.168.1.30,192.168.1.20,CIP,126,'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
7797,0.552515,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=12125 Ack=11041 Win=8064 Len=0
7798,0.552516,192.168.1.40,192.168.1.50,CIP,148,Success: 'HMI_UV401' - Service (0x4c)
7799,0.552624,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=10759 Ack=12261 Win=8120 Len=0
7800,0.552624,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=6525 Ack=6737 Win=8098 Len=0
7801,0.5527,192.168.1.40,192.168.1.50,CIP,146,Success: 'HMI_FIT401' - Service (0x4c)
7802,0.552818,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=6525 Ack=6829 Win=8100 Len=0
7803,0.552819,192.168.1.40,192.168.1.30,CIP,144,Success: 'HMI_LIT401' - Service (0x4c)
7804,0.552902,192.168.1.30,192.168.1.40,TCP,60,63750  >  44818 [ACK] Seq=3003 Ack=4075 Win=8102 Len=0
7805,0.55303,192.168.1.40,192.168.1.20,CIP,144,Success: 'HMI_AIT402' - Service (0x4c)
7806,0.553163,192.168.1.40,192.168.1.50,CIP,116,'HMI_MV501' - Service (0x4c)
7807,0.553163,192.168.1.20,192.168.1.40,TCP,60,56800  >  44818 [ACK] Seq=1551 Ack=2251 Win=8102 Len=0
7808,0.553164,192.168.1.40,192.168.1.50,CIP,116,'HMI_MV502' - Service (0x4c)
7809,0.553272,192.168.1.40,192.168.1.50,CIP,116,'HMI_MV503' - Service (0x4c)
7810,0.553273,192.168.1.50,192.168.1.40,TCP,60,44818  >  55872 [ACK] Seq=4031 Ack=3969 Win=8130 Len=0
7811,0.553349,192.168.1.50,192.168.1.40,TCP,60,44818  >  55872 [ACK] Seq=4031 Ack=4031 Win=8068 Len=0
7812,0.553349,192.168.1.40,192.168.1.50,CIP,116,'HMI_MV504' - Service (0x4c)
7813,0.55335,192.168.1.50,192.168.1.40,TCP,60,44818  >  55872 [ACK] Seq=4031 Ack=4093 Win=8006 Len=0
7814,0.553426,192.168.1.10,192.168.1.30,CIP I/O,86,"Connection: ID=0x00F65A5A, SEQ=0011735555"
7815,0.553427,192.168.1.10,192.168.1.40,CIP I/O,86,"Connection: ID=0x01E960F4, SEQ=0011735116"
7816,0.553427,192.168.1.50,192.168.1.40,TCP,60,44818  >  55872 [ACK] Seq=4031 Ack=4155 Win=7944 Len=0
7817,0.553525,192.168.1.30,192.168.1.20,CIP I/O,86,"Connection: ID=0x00774052, SEQ=0045615844"
7818,0.55363,192.168.1.40,192.168.1.30,CIP,114,'HMI_P302' - Service (0x4c)
7819,0.55371,192.168.1.40,192.168.1.30,CIP,146,Success: 'HMI_FIT401' - Service (0x4c)
7820,0.553712,192.168.1.30,192.168.1.40,TCP,60,44818  >  55874 [ACK] Seq=5629 Ack=3945 Win=8132 Len=0
7821,0.553712,192.168.1.20,192.168.1.30,CIP I/O,86,"Connection: ID=0x007674CB, SEQ=0020511593"
7822,0.553813,192.168.1.30,192.168.1.40,TCP,60,63750  >  44818 [ACK] Seq=3003 Ack=4167 Win=8100 Len=0
7823,0.553976,192.168.1.40,192.168.1.50,CIP I/O,86,"Connection: ID=0x00975C3D, SEQ=0007666239"
7824,0.554835,192.168.1.10,192.168.1.20,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
7825,0.554836,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=11303 Ack=13135 Win=8118 Len=0
7826,0.554837,192.168.1.60,239.192.8.127,CIP I/O,98,"Connection: ID=0x0059807D, SEQ=0046026607"
7827,0.554837,192.168.1.10,192.168.1.50,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
7828,0.554929,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=10191 Ack=14183 Win=8118 Len=0
7829,0.554944,192.168.1.10,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
7830,0.555124,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=11303 Ack=13205 Win=8122 Len=0
7831,0.555742,192.168.1.60,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
7832,0.555843,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=5581 Ack=4053 Win=8142 Len=0
7833,0.555843,192.168.1.60,192.168.1.10,CIP,112,Success: 'HMI_P6_PERMISSIVE' - Service (0x4c)
7834,0.555983,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=5581 Ack=4111 Win=8134 Len=0
7835,0.555984,192.168.1.60,192.168.1.10,CIP,116,'HMI_LIT101' - Service (0x4c)
7836,0.555985,192.168.1.20,192.168.1.50,CIP I/O,86,"Connection: ID=0x001748B4, SEQ=0007708693"
7837,0.556101,192.168.1.60,192.168.1.20,CIP,116,'HMI_AIT202' - Service (0x4c)
7838,0.556102,192.168.1.20,192.168.1.30,CIP,112,Success: 'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
7839,0.556102,192.168.1.10,192.168.1.60,TCP,60,44818  >  54986 [ACK] Seq=1781 Ack=1339 Win=8130 Len=0
7840,0.55619,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=12261 Ack=10817 Win=8134 Len=0
7841,0.55619,192.168.1.20,192.168.1.60,TCP,60,44818  >  54854 [ACK] Seq=1801 Ack=1303 Win=8130 Len=0
7842,0.55633,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
7843,0.55633,192.168.1.50,192.168.1.40,CIP I/O,86,"Connection: ID=0x016954A5, SEQ=0007705747"
7844,0.556434,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=13205 Ack=11353 Win=8142 Len=0
7845,0.556515,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT504' - Service (0x4c)
7846,0.556674,192.168.1.20,192.168.1.10,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
7847,0.556674,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=14581 Ack=10045 Win=8130 Len=0
7848,0.556674,192.168.1.30,192.168.1.40,CIP I/O,86,"Connection: ID=0x0069685A, SEQ=0045614999"
7849,0.556744,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=13205 Ack=11409 Win=8136 Len=0
7850,0.556744,192.168.1.20,192.168.1.60,CIP,144,Success: 'HMI_AIT202' - Service (0x4c)
7851,0.556744,192.168.1.60,192.168.1.10,CIP I/O,86,"Connection: ID=0x0070401D, SEQ=0011822611"
7852,0.556855,192.168.1.30,192.168.1.40,CIP,148,Success: 'HMI_P302' - Service (0x4c)
7853,0.556855,192.168.1.60,192.168.1.20,TCP,60,54854  >  44818 [ACK] Seq=1303 Ack=1891 Win=8102 Len=0
7854,0.556971,192.168.1.40,192.168.1.30,TCP,60,55874  >  44818 [ACK] Seq=3945 Ack=5723 Win=8098 Len=0
7855,0.556971,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV501' - Service (0x4c)
7856,0.557071,192.168.1.30,192.168.1.60,CIP,114,'HMI_P602' - Service (0x4c)
7857,0.557071,192.168.1.10,239.192.2.63,CIP I/O,98,"Connection: ID=0x00708000, SEQ=0011938423"
7858,0.557074,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=4155 Ack=4093 Win=8130 Len=0
7859,0.557075,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV502' - Service (0x4c)
7860,0.557165,192.168.1.30,192.168.1.20,CIP,130,'P2_P2078_AUTOINP' - Service (0x4d)
7861,0.557166,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV503' - Service (0x4c)
7862,0.557166,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=6371 Ack=5321 Win=8132 Len=0
7863,0.557166,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=4155 Ack=4155 Win=8130 Len=0
7864,0.557167,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV504' - Service (0x4c)
7865,0.55725,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=10817 Ack=12337 Win=8116 Len=0
7866,0.55725,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=4155 Ack=4217 Win=8068 Len=0
7867,0.557338,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=4155 Ack=4279 Win=8006 Len=0
7868,0.557365,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_FIT201' - Service (0x4c)
7869,0.557467,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
7870,0.557467,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
7871,0.55753,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=10817 Ack=12407 Win=8122 Len=0
7872,0.55753,192.168.1.10,192.168.1.20,CIP I/O,86,"Connection: ID=0x017746E2, SEQ=0011737199"
7873,0.55753,192.168.1.10,192.168.1.60,CIP I/O,86,"Connection: ID=0x00D96810, SEQ=0011736670"
7874,0.55753,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=10817 Ack=12477 Win=8052 Len=0
7875,0.55753,192.168.1.50,192.168.1.40,CIP,124,'HMI_P_RO_FEED_DUTY' - Service (0x4c)
7876,0.557624,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14183 Ack=10241 Win=8142 Len=0
7877,0.557624,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT504' - Service (0x4c)
7878,0.557625,192.168.1.40,192.168.1.50,TCP,60,44818  >  58830 [ACK] Seq=6829 Ack=6595 Win=8122 Len=0
7879,0.557701,192.168.1.30,192.168.1.60,CIP I/O,86,"Connection: ID=0x00597285, SEQ=0045614301"
7880,0.557788,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=10045 Ack=14671 Win=8102 Len=0
7881,0.558441,192.168.1.40,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
7882,0.558442,192.168.1.20,239.192.3.127,CIP I/O,98,"Connection: ID=0x0077802C, SEQ=0063280504"
7883,0.558555,192.168.1.10,192.168.1.40,TCP,60,64516  >  44818 [ACK] Seq=5603 Ack=4023 Win=8142 Len=0
7884,0.558555,192.168.1.20,192.168.1.40,CIP I/O,86,"Connection: ID=0x00E97436, SEQ=0020511163"
7885,0.559216,192.168.1.10,192.168.1.20,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
7886,0.559216,192.168.1.10,192.168.1.20,CIP,124,'HMI_P2_PERMISSIVE' - Service (0x4c)
7887,0.559217,192.168.1.10,192.168.1.20,CIP,116,'HMI_FIT201' - Service (0x4c)
7888,0.55926,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=11409 Ack=13281 Win=8116 Len=0
7889,0.559261,192.168.1.10,192.168.1.20,CIP,124,'HMI_PLANT' - Service (0x4d)
7890,0.559363,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=11409 Ack=13351 Win=8046 Len=0
7891,0.559363,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=11409 Ack=13413 Win=7984 Len=0
7892,0.559458,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=11409 Ack=13483 Win=7914 Len=0
7893,0.559568,192.168.1.10,192.168.1.50,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
7894,0.55967,192.168.1.10,192.168.1.50,CIP,124,'HMI_P5_PERMISSIVE' - Service (0x4c)
7895,0.55967,192.168.1.10,192.168.1.50,CIP,136,'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)
7896,0.559675,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=10241 Ack=14259 Win=8116 Len=0
7897,0.559757,192.168.1.10,192.168.1.50,CIP,130,'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)
7898,0.559758,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=10241 Ack=14329 Win=8046 Len=0
7899,0.559855,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=10241 Ack=14411 Win=7964 Len=0
7900,0.559855,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=10241 Ack=14487 Win=7888 Len=0
7901,0.559958,192.168.1.10,192.168.1.50,CIP,118,'HMI_P5_STATE' - Service (0x4c)
7902,0.560069,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=10241 Ack=14551 Win=8128 Len=0
7903,0.560089,192.168.1.10,192.168.1.60,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
7904,0.56021,192.168.1.40,239.192.5.255,CIP I/O,98,"Connection: ID=0x00698000, SEQ=0054038806"
7905,0.56021,192.168.1.10,192.168.1.60,CIP,124,'HMI_PLANT' - Service (0x4d)
7906,0.56021,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=4111 Ack=5657 Win=8116 Len=0
7907,0.560322,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=4111 Ack=5727 Win=8046 Len=0
7908,0.560322,192.168.1.10,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
7909,0.56045,192.168.1.10,192.168.1.30,CIP,124,'HMI_PLANT' - Service (0x4d)
7910,0.56045,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=11041 Ack=12187 Win=8130 Len=0
7911,0.560532,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=11041 Ack=12257 Win=8060 Len=0
7912,0.560629,192.168.1.60,192.168.1.20,CIP I/O,86,"Connection: ID=0x00F7464A, SEQ=0045398850"
7913,0.56063,192.168.1.10,192.168.1.60,CIP,144,Success: 'HMI_LIT101' - Service (0x4c)
7914,0.560767,192.168.1.10,192.168.1.30,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
7915,0.56077,192.168.1.60,192.168.1.10,TCP,60,54986  >  44818 [ACK] Seq=1339 Ack=1871 Win=8102 Len=0
7916,0.560771,192.168.1.10,192.168.1.30,CIP,124,'HMI_P3_PERMISSIVE' - Service (0x4c)
7917,0.560864,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=11041 Ack=12333 Win=8116 Len=0
7918,0.560864,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=11041 Ack=12403 Win=8046 Len=0
7919,0.56099,192.168.1.10,192.168.1.40,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
7920,0.560991,192.168.1.60,192.168.1.30,CIP,104,Success: 'P6_P602_AUTOINP' - Service (0x4d)
7921,0.560992,192.168.1.10,192.168.1.40,CIP,124,'HMI_P4_PERMISSIVE' - Service (0x4c)
7922,0.561093,192.168.1.20,192.168.1.30,CIP,104,Success: 'P2_P2078_AUTOINP' - Service (0x4d)
7923,0.561093,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=4023 Ack=5679 Win=8116 Len=0
7924,0.561093,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=5321 Ack=6421 Win=8142 Len=0
7925,0.561094,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
7926,0.561094,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=4023 Ack=5749 Win=8046 Len=0
7927,0.561181,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=12477 Ack=10867 Win=8142 Len=0
7928,0.561181,192.168.1.20,192.168.1.30,CIP,146,Success: 'HMI_FIT201' - Service (0x4c)
7929,0.561181,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=5321 Ack=6515 Win=8048 Len=0
7930,0.561266,192.168.1.20,192.168.1.30,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
7931,0.56137,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=12477 Ack=10959 Win=8050 Len=0
7932,0.56137,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=12477 Ack=11015 Win=7994 Len=0
7933,0.561516,192.168.1.60,192.168.1.200,CIP,594,Success: Class (0xb2) - Service (0x4c)
7934,0.561517,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
7935,0.56164,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=5321 Ack=6609 Win=8098 Len=0
7936,0.56164,192.168.1.10,192.168.1.50,CIP I/O,86,"Connection: ID=0x011748B5, SEQ=0007618247"
7937,0.561641,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
7938,0.561641,192.168.1.20,192.168.1.10,CIP,112,Success: 'HMI_P2_PERMISSIVE' - Service (0x4c)
7939,0.561749,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=13483 Ack=11459 Win=8142 Len=0
7940,0.561749,192.168.1.20,192.168.1.10,CIP,152,Success: 'HMI_FIT201' - Service (0x4c)
7941,0.561749,192.168.1.30,239.192.4.191,CIP I/O,98,"Connection: ID=0x00769ECB, SEQ=0063280794"
7942,0.56175,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
7943,0.56175,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=13483 Ack=11517 Win=8084 Len=0
7944,0.561902,192.168.1.30,192.168.1.10,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
7945,0.561903,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=13483 Ack=11615 Win=7986 Len=0
7946,0.561903,192.168.1.50,239.192.7.63,CIP I/O,98,"Connection: ID=0x001780AC, SEQ=0007751687"
7947,0.561903,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=13483 Ack=11665 Win=7936 Len=0
7948,0.561903,192.168.1.30,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
7949,0.562,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=12403 Ack=11139 Win=8094 Len=0
7950,0.562,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=12403 Ack=11189 Win=8044 Len=0
7951,0.562,192.168.1.30,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
7952,0.562104,192.168.1.20,192.168.1.30,CIP,116,'HMI_LIT301' - Service (0x4c)
7953,0.562105,192.168.1.20,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
7954,0.562182,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
7955,0.562182,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=12403 Ack=11239 Win=7994 Len=0
7956,0.562183,192.168.1.30,192.168.1.10,CIP,112,Success: 'HMI_P3_PERMISSIVE' - Service (0x4c)
7957,0.562183,192.168.1.20,192.168.1.30,CIP,116,'HMI_MV301' - Service (0x4c)
7958,0.56226,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=9939 Ack=7441 Win=8130 Len=0
7959,0.56226,192.168.1.50,192.168.1.10,CIP,112,Success: 'HMI_P5_PERMISSIVE' - Service (0x4c)
7960,0.56226,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14551 Ack=10291 Win=8142 Len=0
7961,0.56226,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=9939 Ack=7503 Win=8068 Len=0
7962,0.562261,192.168.1.20,192.168.1.40,CIP,116,'HMI_AIT402' - Service (0x4c)
7963,0.562261,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=12403 Ack=11297 Win=7936 Len=0
7964,0.562341,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=9939 Ack=7565 Win=8006 Len=0
7965,0.562341,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14551 Ack=10349 Win=8084 Len=0
7966,0.562418,192.168.1.40,192.168.1.20,TCP,60,44818  >  56800 [ACK] Seq=2251 Ack=1613 Win=8130 Len=0
7967,0.562419,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)
7968,0.562419,192.168.1.30,192.168.1.20,CIP,126,'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
7969,0.562529,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT501' - Service (0x4c)
7970,0.562529,192.168.1.30,192.168.1.40,CIP,116,'HMI_LIT401' - Service (0x4c)
7971,0.562529,192.168.1.50,192.168.1.10,CIP,112,Success: 'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)
7972,0.56253,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14551 Ack=10399 Win=8034 Len=0
7973,0.56253,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=11015 Ack=12549 Win=8120 Len=0
7974,0.562618,192.168.1.50,192.168.1.10,CIP,108,Success: 'HMI_P5_STATE' - Service (0x4c)
7975,0.562618,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT502' - Service (0x4c)
7976,0.562618,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=14671 Ack=10107 Win=8130 Len=0
7977,0.562618,192.168.1.40,192.168.1.30,TCP,60,44818  >  63750 [ACK] Seq=4167 Ack=3065 Win=8130 Len=0
7978,0.562618,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14551 Ack=10457 Win=7976 Len=0
7979,0.562693,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT503' - Service (0x4c)
7980,0.562693,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=14551 Ack=10511 Win=7922 Len=0
7981,0.562771,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=14671 Ack=10169 Win=8068 Len=0
7982,0.562771,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=14671 Ack=10231 Win=8006 Len=0
7983,0.562883,192.168.1.30,192.168.1.40,CIP CM,124,Unconnected Send: 'HMI_FIT401' - Service (0x4c)
